x,y,nx_in_y,nx_not_in_y,not_nx_in_y,not_nx_not_in_y,oddsr,p,p_adj_bh
[21]Phospho,IPR034824,2,154465,874,10333815,0.15309082260087062,0.003530442540865031,0.009745241574829804
[21]Phospho,IPR034907,23,154444,1706,10332983,0.9019936559939564,0.6952617773626675,0.7608146725421654
[21]Phospho,IPR034922,0,154467,448,10334241,0.0,0.016774915356436368,0.034586866920369816
[21]Phospho,IPR034966,0,154467,350,10334339,0.0,0.03888956167001765,0.06510547543344576
[21]Phospho,IPR034967,0,154467,348,10334341,0.0,0.03957359156944306,0.06594693227907189
[21]Phospho,IPR035014,7,154460,514,10334175,0.9111601180162746,0.9499928377665678,0.9843788356512575
[21]Phospho,IPR035053,0,154467,570,10334119,0.0,0.006050594042556628,0.01527432141331617
[21]Phospho,IPR035076,0,154467,456,10334233,0.0,0.015677603889181466,0.03283182874153234
[21]Phospho,IPR035077,16,154451,702,10333987,1.5249656346444325,0.12691469742277509,0.17650869821428453
[21]Phospho,IPR035078,2,154465,455,10334234,0.2940808881986495,0.10044378779650175,0.14456284337279562
[21]Phospho,IPR035531,0,154467,446,10334243,0.0,0.017061383136592216,0.03504965269344353
[21]Phospho,IPR035547,0,154467,1136,10333553,0.0,6.397705325639143e-05,0.0002686549382679322
[21]Phospho,IPR035587,1,154466,1047,10333642,0.06389602328512596,0.0003525443522254456,0.0012764355609952013
[21]Phospho,IPR035590,0,154467,422,10334267,0.0,0.02091929611973125,0.04109056789799165
[21]Phospho,IPR035676,1,154466,411,10334278,0.16278163939289092,0.061754594063947156,0.09532720095827052
[21]Phospho,IPR035680,7,154460,501,10334188,0.9348041712767654,1.0,1.0
[21]Phospho,IPR035684,9,154458,665,10334024,0.9054822115304576,0.8917517127281368,0.9353203846835355
[21]Phospho,IPR035686,5,154462,348,10334341,0.9612843995257101,1.0,1.0
[21]Phospho,IPR035697,1,154466,867,10333822,0.07716297772146839,0.0014761296671220137,0.004565078119694624
[21]Phospho,IPR035698,0,154467,340,10334349,0.0,0.042437746969950174,0.06923723265894303
[21]Phospho,IPR035742,6,154461,405,10334284,0.9911919753446093,1.0,1.0
[21]Phospho,IPR035778,41,154426,485,10334204,5.657163441709845,1.9918900979897909e-32,4.144223785706266e-31
[21]Phospho,IPR035783,11,154456,366,10334323,2.010892468430007,0.034369818122981295,0.05960282722848267
[21]Phospho,IPR035941,4,154463,413,10334276,0.647985861945609,0.5047055546477665,0.5782216235005789
[21]Phospho,IPR036000,2,154465,666,10334023,0.20090701519504162,0.018431183523499567,0.03725827457751807
[21]Phospho,IPR036023,9,154458,1618,10333071,0.3721199882627975,0.0029175780585675437,0.00823611152912684
[21]Phospho,IPR036035,3,154464,695,10333994,0.28878682634998276,0.033152855863121646,0.058056353433580496
[21]Phospho,IPR036042,2,154465,717,10333972,0.18661563706573295,0.01227090173333921,0.027107405521378948
[21]Phospho,IPR036064,29,154438,1463,10333226,1.326280642524054,0.16055732542632487,0.21617766657523252
[21]Phospho,IPR036072,25,154442,5240,10329449,0.319095338886082,2.602620050282231e-09,1.8433959982745792e-08
[21]Phospho,IPR036083,0,154467,1380,10333309,0.0,9.416732294191742e-06,4.531977405410813e-05
