x,y,nx_in_y,nx_not_in_y,not_nx_in_y,not_nx_not_in_y,oddsr,p,p_adj_bh
[159]Hex(3)HexNAc(2),PPII-helix,85,2430,400800,10085841,0.8802318049087011,0.2692707601332724,0.3890482459650506
[159]Hex(3)HexNAc(2),bend,219,2296,631564,9855077,1.4883836352492281,1.9377486230670618e-08,1.0200148937505585e-07
[159]Hex(3)HexNAc(2),loop,14,2501,40671,10445970,1.4377330870410558,0.22956112682274582,0.34373390190421355
[159]Hex(3)HexNAc(2),turn,268,2247,855314,9631327,1.3430502716481945,5.536647515590448e-06,2.2508059088061167e-05
[159]Hex(3)HexNAc(2),unassigned,328,2187,943692,9542949,1.5166221347462843,1.8053422182941156e-12,1.2644824919903642e-11
[159]Hex(3)HexNAc(2),ß-bridge,14,2501,60772,10425869,0.960335710381154,0.9843318832715885,1.0
[159]Hex(3)HexNAc(2),ß-strand,375,2140,1238077,9248564,1.3090135584775844,1.6433555730431848e-06,7.104973375070705e-06
[159]Hex(3)HexNAc(2),α-helix,533,1982,3340125,7146516,0.575380592617718,2.3447651571349764e-30,3.776773152154949e-29
[159]Hex(3)HexNAc(2),π-helix,8,2507,43335,10443306,0.7690150789972224,0.5563216979289196,0.6802151795079175
[160]Hex(1)HexNAc(1)NeuAc(2),3₁₀-helix,59,2159,266464,10220474,1.0481703345584794,0.7725429312300104,0.8668638884249585
[160]Hex(1)HexNAc(1)NeuAc(2),IDR,818,1400,2659416,7827522,1.719741959459198,1.4890153034907283e-35,2.901874862451778e-34
[160]Hex(1)HexNAc(1)NeuAc(2),PPII-helix,84,2134,400801,10086137,0.9905603438673569,0.9761661964514474,1.0
[160]Hex(1)HexNAc(1)NeuAc(2),bend,164,2054,631619,9855319,1.2458303575966823,0.007601894113044791,0.018554145000576817
[160]Hex(1)HexNAc(1)NeuAc(2),loop,32,2186,40653,10446285,3.7615695050037328,5.183525072567784e-15,4.227967894653531e-14
[160]Hex(1)HexNAc(1)NeuAc(2),turn,190,2028,855392,9631546,1.0549125747263426,0.5055313198455575,0.6343678837875195
[160]Hex(1)HexNAc(1)NeuAc(2),unassigned,271,1947,943749,9543189,1.4074739316941303,1.4436658982951358e-07,7.013661347949537e-07
[160]Hex(1)HexNAc(1)NeuAc(2),ß-bridge,18,2200,60768,10426170,1.4037820443774236,0.19363221850493476,0.2991485953664741
[160]Hex(1)HexNAc(1)NeuAc(2),ß-strand,234,1984,1238218,9248720,0.8809651085985745,0.0715867039892129,0.13224374477891498
[160]Hex(1)HexNAc(1)NeuAc(2),α-helix,344,1874,3340314,7146624,0.3927376125630618,3.9281571701549176e-61,1.208263283783796e-59
[160]Hex(1)HexNAc(1)NeuAc(2),π-helix,4,2214,43339,10443599,0.43536516477634685,0.12250724196826172,0.20596706535724213
[161]Hex(3)HexNAc(2)Phos(1),3₁₀-helix,11,235,266512,10222398,1.7953984268322436,0.08513222413736152,0.15214740512613506
[161]Hex(3)HexNAc(2)Phos(1),IDR,39,207,2660195,7828715,0.5544613420651766,0.000795449912565004,0.002369642504992363
[161]Hex(3)HexNAc(2)Phos(1),PPII-helix,1,245,400884,10088026,0.10271204719203214,0.008594279578594084,0.020611738622969184
[161]Hex(3)HexNAc(2)Phos(1),bend,23,223,631760,9857150,1.6092451666097871,0.039501627996166216,0.07909620099938224
[161]Hex(3)HexNAc(2)Phos(1),turn,41,205,855541,9633369,2.2519947027670213,1.9354560628222183e-06,8.332578968608977e-06
[161]Hex(3)HexNAc(2)Phos(1),unassigned,40,206,943980,9544930,1.9633725990163113,0.00010988381425303074,0.00037454389557808746
[161]Hex(3)HexNAc(2)Phos(1),ß-strand,19,227,1238433,9250477,0.6252005558637407,0.05929932653340575,0.11285216596331335
[161]Hex(3)HexNAc(2)Phos(1),α-helix,68,178,3340590,7148320,0.8174660393536753,0.17775602506120236,0.2786856174347917
[275]Nitrosyl,3₁₀-helix,51,1841,266472,10220792,1.0625499526115227,0.723058711105476,0.8235417753523446
[275]Nitrosyl,IDR,139,1753,2660095,7827169,0.23331381135763515,2.522768674157275e-72,9.200897750176462e-71
[275]Nitrosyl,PPII-helix,59,1833,400826,10086438,0.8099747589149846,0.12447743825976042,0.20859264842610328
[275]Nitrosyl,bend,141,1751,631642,9855622,1.2564522977597512,0.010320222794387882,0.024324976626711327
[275]Nitrosyl,loop,17,1875,40668,10446596,2.329000780302285,0.0007021882663089112,0.002116513156890968
[275]Nitrosyl,turn,161,1731,855421,9631843,1.0472691136760615,0.6040808890080571,0.7231974253869026
[275]Nitrosyl,unassigned,303,1589,943717,9543547,1.9283540287157677,2.3357202097181102e-26,3.3917262585910695e-25
[275]Nitrosyl,ß-bridge,28,1864,60758,10426506,2.577789505315325,5.47839244493383e-07,2.4975599842707263e-06
[275]Nitrosyl,ß-strand,501,1391,1237951,9249313,2.691018090042263,8.933155414694423e-87,3.9321285816749764e-85
[275]Nitrosyl,α-helix,487,1405,3340171,7147093,0.7416745370435149,1.3535316359538237e-08,7.206603267132663e-08
[275]Nitrosyl,π-helix,5,1887,43338,10443926,0.638547229461873,0.4060665138823205,0.5382595067193999
[280]Ethyl,3₁₀-helix,530,14886,265993,10207747,1.3663361055184482,1.6974753418710078e-12,1.1922020764227462e-11
[280]Ethyl,IDR,1653,13763,2658581,7815159,0.3530593076539395,0.0,0.0
[280]Ethyl,PPII-helix,506,14910,400379,10073361,0.8538389865542036,0.0005089880634465148,0.0015693798622934206
[280]Ethyl,bend,1123,14293,630660,9843080,1.2262869058589019,4.9991088647473416e-11,3.182724421870315e-10
[280]Ethyl,loop,45,15371,40640,10433100,0.751571082829564,0.06379566238502372,0.11993396617744152
[280]Ethyl,turn,1723,13693,853859,9619881,1.4176538727681722,1.0963519754180751e-42,2.4990951725378087e-41
[280]Ethyl,unassigned,1625,13791,942395,9531345,1.1917326099433618,2.4438995758655142e-11,1.583572491671233e-10
[280]Ethyl,ß-bridge,104,15312,60682,10413058,1.1655202410689751,0.1326256805706855,0.2200801836184336
[280]Ethyl,ß-strand,2104,13312,1236348,9237392,1.180894418014246,1.4729403082508804e-12,1.0416666501286697e-11
[280]Ethyl,α-helix,5948,9468,3334710,7139030,1.344911929066578,4.586040111014557e-72,1.649036676538051e-70
[280]Ethyl,π-helix,55,15361,43288,10430452,0.8627377634722894,0.30278383854686486,0.4280216720986412
[281]CoenzymeA,IDR,8,91,2660226,7828831,0.2587181987999813,0.0001248010477088868,0.00042237623020362864
[281]CoenzymeA,bend,7,92,631776,9857281,1.1871462525793401,0.8205320047906753,0.9017727973442076
[281]CoenzymeA,turn,10,89,855572,9633485,1.2651349564312766,0.6008605510354839,0.7207417080053949
[281]CoenzymeA,unassigned,18,81,944002,9545055,2.246947923132931,0.0025550565196721356,0.006921017819334708
[281]CoenzymeA,ß-strand,16,83,1238436,9250621,1.439922806639871,0.23523077848229157,0.3499674693853673
[281]CoenzymeA,α-helix,34,65,3340624,7148433,1.1193059555524771,0.6708825232785998,0.7808507153955817
[295]dHex,3₁₀-helix,264,8405,266259,10214228,1.2049456561507221,0.00316307233624137,0.008416178920713098
[295]dHex,IDR,1865,6804,2658369,7822118,0.806535765046562,1.928269485346779e-16,1.7334056324261714e-15
[295]dHex,PPII-helix,292,8377,400593,10079894,0.8770956255155242,0.029585552162995753,0.06170908061448379
[295]dHex,bend,755,7914,631028,9849459,1.489068416409739,9.275301930541413e-26,1.2834604785188198e-24
[295]dHex,loop,54,8615,40631,10439856,1.6105546838437919,0.0005913161702464148,0.0018003937777448977
[295]dHex,turn,991,7678,854591,9625896,1.453812494768976,9.513963811312915e-29,1.4676223329475452e-27
[295]dHex,unassigned,1246,7423,942774,9537713,1.6981468142851053,2.4457984351107628e-68,8.381373697768829e-67
[295]dHex,ß-bridge,68,8601,60718,10419769,1.3567523992115758,0.014544372687035768,0.03291824775709425
[295]dHex,ß-strand,1214,7455,1237238,9243249,1.2165849542397518,2.5335083170067945e-10,1.5400111269805585e-09
[295]dHex,α-helix,1899,6770,3338759,7141728,0.6000045309115936,7.741179279169144e-88,3.467233456091022e-86
[295]dHex,π-helix,21,8648,43322,10437165,0.5850293641517827,0.016446763995532597,0.03672754093129044
[299]Carboxy,3₁₀-helix,1037,25744,265486,10196889,1.5471370881600506,1.4229230736907832e-43,3.302475097393245e-42
[299]Carboxy,IDR,4885,21896,2655349,7807026,0.6559395229481282,2.3069947871726675e-158,1.8122331358928678e-156
[299]Carboxy,PPII-helix,907,25874,399978,10062397,0.8818791131332429,0.000212858070413404,0.0006949189945849366
[299]Carboxy,bend,2178,24603,629605,9832770,1.3825394137502018,9.697859975419372e-48,2.3921387939367783e-46
[299]Carboxy,loop,119,26662,40566,10421809,1.146661314117783,0.15005088613762851,0.24353459142362718
[299]Carboxy,turn,2909,23872,852673,9609702,1.3733534552801938,6.4499231045051125e-59,1.9147271727676224e-57
[299]Carboxy,unassigned,3097,23684,940923,9521452,1.3232297323778128,9.865687569908645e-49,2.4814877207858885e-47
[299]Carboxy,ß-bridge,124,26657,60662,10401713,0.7976246281961263,0.013339395810809519,0.030433849423589544
[299]Carboxy,ß-strand,2657,24124,1235795,9226580,0.8223118572349565,1.1092348350918534e-21,1.3171518762741868e-20
[299]Carboxy,α-helix,8782,17999,3331876,7130499,1.0441818713561037,0.0009301393765546413,0.0027436693568388204
[299]Carboxy,π-helix,84,26697,43259,10419116,0.7578290025893761,0.01257932599208208,0.028906407972804277
[305]dHex(1)Hex(3)HexNAc(4),3₁₀-helix,25,823,266498,10221810,1.165129030989379,0.519319848127023,0.6480076110793206
[305]dHex(1)Hex(3)HexNAc(4),IDR,263,585,2659971,7828337,1.3230994649331165,0.00018118945251781958,0.0005980306041085887
[305]dHex(1)Hex(3)HexNAc(4),PPII-helix,26,822,400859,10087449,0.7959600007159807,0.2898086268453891,0.41284695704865315
[305]dHex(1)Hex(3)HexNAc(4),bend,55,793,631728,9856580,1.082145422843723,0.6212198483158122,0.7386931871216901
[305]dHex(1)Hex(3)HexNAc(4),turn,89,759,855493,9632815,1.3203375969236528,0.015294567188767524,0.03447861371560573
[305]dHex(1)Hex(3)HexNAc(4),unassigned,113,735,943907,9544401,1.5545710476535834,1.4144120749133762e-05,5.450557022269961e-05
[305]dHex(1)Hex(3)HexNAc(4),ß-strand,116,732,1238336,9249972,1.1837195699527827,0.10174705958645877,0.1763477550062656
[305]dHex(1)Hex(3)HexNAc(4),α-helix,148,700,3340510,7147798,0.4524005975135533,3.1987985453851725e-19,3.367642344894163e-18
[307]dHex(1)Hex(4)HexNAc(4),3₁₀-helix,15,573,266508,10222060,1.0040718992198263,1.0,1.0
[307]dHex(1)Hex(4)HexNAc(4),IDR,175,413,2660059,7828509,1.2470267879428518,0.016170532016648333,0.03621348091096772
[307]dHex(1)Hex(4)HexNAc(4),PPII-helix,21,567,400864,10087704,0.9320334743620446,0.8342568257827272,0.9121785625045179
[307]dHex(1)Hex(4)HexNAc(4),bend,51,537,631732,9856836,1.4818373762694859,0.00893343211369202,0.021344924835054492
[307]dHex(1)Hex(4)HexNAc(4),turn,66,522,855516,9633052,1.4236695654482476,0.008229427800933695,0.019857967084861743
[307]dHex(1)Hex(4)HexNAc(4),unassigned,74,514,943946,9544622,1.4557278267442935,0.003019591866080769,0.008076498726143744
[307]dHex(1)Hex(4)HexNAc(4),ß-strand,81,507,1238371,9250197,1.1933759142133942,0.15695013686336223,0.2514550984701373
[307]dHex(1)Hex(4)HexNAc(4),α-helix,98,490,3340560,7148008,0.4279526785928108,3.9053620275184815e-15,3.1956375821329113e-14
[308]dHex(1)Hex(5)HexNAc(4),IDR,27,145,2660207,7828777,0.5479920430874429,0.004720837185147265,0.01210677783393367
[308]dHex(1)Hex(5)HexNAc(4),PPII-helix,2,170,400883,10088101,0.29605531084249165,0.10520653094572241,0.18117522664716987
[308]dHex(1)Hex(5)HexNAc(4),bend,25,147,631758,9857226,2.653546104033248,5.8492271764972525e-06,2.368449957430212e-05
[308]dHex(1)Hex(5)HexNAc(4),turn,34,138,855548,9633436,2.7741929691575593,5.8249445944144613e-08,2.9418562907102116e-07
[308]dHex(1)Hex(5)HexNAc(4),unassigned,31,141,943989,9544995,2.2230608619380097,6.282645858783573e-05,0.000222215355450248
[308]dHex(1)Hex(5)HexNAc(4),ß-strand,21,151,1238431,9250553,1.0388150396302829,0.963812965514439,1.0
[308]dHex(1)Hex(5)HexNAc(4),α-helix,24,148,3340634,7148350,0.346997573482127,7.205544899800825e-07,3.235841007773352e-06
[309]Hex(3)HexNAc(4),3₁₀-helix,24,1022,266499,10221611,0.9007081891584735,0.6830127095105323,0.7904494321760602
[309]Hex(3)HexNAc(4),IDR,327,719,2659907,7828203,1.3384880220432356,1.357557004774624e-05,5.2473020941553596e-05
[309]Hex(3)HexNAc(4),PPII-helix,23,1023,400862,10087248,0.5657570984382029,0.007874436738039323,0.019109730981192386
[309]Hex(3)HexNAc(4),bend,91,955,631692,9856418,1.4867972770744893,0.00035192844901500226,0.0011181995399319237
[309]Hex(3)HexNAc(4),turn,107,939,855475,9632635,1.2830865936787978,0.016724472861064488,0.03725792252556513
[309]Hex(3)HexNAc(4),unassigned,143,903,943877,9544233,1.6013044727162755,1.7394783076755286e-07,8.363254462326977e-07
[309]Hex(3)HexNAc(4),ß-bridge,11,1035,60775,10427335,1.8234786980567033,0.07060376458616155,0.1307590939343275
[309]Hex(3)HexNAc(4),ß-strand,129,917,1238323,9249787,1.050795410736086,0.6319222802325415,0.7479358282029107
[309]Hex(3)HexNAc(4),α-helix,177,869,3340481,7147629,0.4358193275067063,5.173870565979946e-25,6.970391321871663e-24
[310]Hex(4)HexNAc(4),3₁₀-helix,29,641,266494,10221992,1.7353539536974996,0.004841475338890106,0.012365797248431802
[310]Hex(4)HexNAc(4),IDR,180,490,2660054,7828432,1.0810872751501455,0.3951265874448918,0.5267666724526416
[310]Hex(4)HexNAc(4),PPII-helix,17,653,400868,10087618,0.655123198891178,0.10234401950044412,0.17714188595568398
[310]Hex(4)HexNAc(4),bend,57,613,631726,9856760,1.450840972369239,0.008749953414531768,0.020965397529140877
[310]Hex(4)HexNAc(4),turn,65,605,855517,9632969,1.209732924821632,0.164449084755871,0.2616134354418394
[310]Hex(4)HexNAc(4),unassigned,95,575,943925,9544561,1.6706067426598696,3.892302991729662e-06,1.611849073460799e-05
[310]Hex(4)HexNAc(4),ß-strand,98,572,1238354,9250132,1.279773655331856,0.027653976417331746,0.058107491188023004
[310]Hex(4)HexNAc(4),α-helix,114,556,3340544,7147942,0.43872651586562766,2.3980913008109155e-16,2.1184522806125492e-15
[311]Hex(5)HexNAc(4),3₁₀-helix,13,560,266510,10222073,0.8903910668053195,0.7784856090683044,0.8715316522717119
[311]Hex(5)HexNAc(4),IDR,143,430,2660091,7828492,0.9786991252869623,0.861054953824957,0.930896648161554
[311]Hex(5)HexNAc(4),PPII-helix,23,550,400862,10087721,1.0523575467594606,0.8958921549300302,0.9562769370691498
[311]Hex(5)HexNAc(4),bend,54,519,631729,9856854,1.623431288222413,0.0008560061617573575,0.0025367193627005616
[311]Hex(5)HexNAc(4),turn,50,523,855532,9633051,1.0764550925069745,0.6734027588485467,0.7830446643633622
[311]Hex(5)HexNAc(4),unassigned,77,496,943943,9544640,1.569722310665765,0.00027336501056973424,0.0008806320151224373
[311]Hex(5)HexNAc(4),ß-strand,98,475,1238354,9250229,1.5411330677232589,0.0001115548305302869,0.00037998596710316535
[311]Hex(5)HexNAc(4),α-helix,109,464,3340549,7148034,0.5026634185495898,5.93577877837305e-11,3.760308491609528e-10
[312]Cysteinyl,3₁₀-helix,69,2897,266454,10219736,0.913519933596819,0.49375343806242367,0.6229565245235322
[312]Cysteinyl,IDR,186,2780,2660048,7826142,0.19684591130004817,5.07400567278586e-126,3.238484120655575e-124
[312]Cysteinyl,PPII-helix,84,2882,400801,10085389,0.7334139513313694,0.0057075980860812215,0.014405830858888146
[312]Cysteinyl,bend,178,2788,631605,9854585,0.9961391600367886,0.9908756522826934,1.0
[312]Cysteinyl,loop,13,2953,40672,10445518,1.130613998406187,0.7686547127241267,0.8641744848127088
[312]Cysteinyl,turn,245,2721,855337,9630853,1.0138297652107546,0.8631696235877488,0.9320977976044967
[312]Cysteinyl,unassigned,513,2453,943507,9542683,2.1151695584129544,6.0752174439747e-56,1.6858728407029794e-54
[312]Cysteinyl,ß-bridge,55,2911,60731,10425459,3.2434352804640674,1.7619448753078227e-19,1.882110990234674e-18
[312]Cysteinyl,ß-strand,847,2119,1237605,9248585,2.987071998480586,1.649880670144563e-175,1.5043376253139533e-173
[312]Cysteinyl,α-helix,765,2201,3339893,7146297,0.7436865045525888,1.653133133214375e-12,1.165869858866381e-11
[312]Cysteinyl,π-helix,11,2955,43332,10442858,0.8971102898441389,0.828651275601194,0.9081548429318945
[340]Bromo,3₁₀-helix,48,1453,266475,10221180,1.2671271275265574,0.1246763316599763,0.20878889782087207
[340]Bromo,IDR,307,1194,2659927,7827728,0.7566587473362223,1.4136786604502876e-05,5.450557022269961e-05
[340]Bromo,PPII-helix,38,1463,400847,10086808,0.6536035269991118,0.011080522434516477,0.025893431373291136
[340]Bromo,bend,91,1410,631692,9855963,1.0069686903703812,0.9920579002434765,1.0
[340]Bromo,loop,6,1495,40679,10446976,1.0306955155302289,1.0,1.0
[340]Bromo,turn,109,1392,855473,9632182,0.8816691309886494,0.22254221072297078,0.3349942594196606
[340]Bromo,unassigned,171,1330,943849,9543806,1.3000604666939006,0.0014032426106767555,0.003980531538953063
[340]Bromo,ß-bridge,24,1477,60762,10426893,2.7883905543804914,4.813917129103911e-07,2.204471826117002e-06
[340]Bromo,ß-strand,336,1165,1238116,9249539,2.1546270307938586,9.707424593285578e-37,1.9437690185614182e-35
[340]Bromo,α-helix,362,1139,3340296,7147359,0.6800572728390819,1.5324576154201133e-10,9.450155295090698e-10
[340]Bromo,π-helix,9,1492,43334,10444321,1.453868471109931,0.35520395796910953,0.48468089045030077
[352]Lys->Allysine,3₁₀-helix,178,5294,266345,10217339,1.2898206331617963,0.000950585203932989,0.0028023603067447124
[352]Lys->Allysine,IDR,948,4524,2659286,7824398,0.616554720654351,1.9387898733479997e-42,4.3609960763501703e-41
[352]Lys->Allysine,PPII-helix,284,5188,400601,10083083,1.3778428462507248,1.56390048016553e-07,7.54751970862495e-07
[352]Lys->Allysine,bend,469,5003,631314,9852370,1.4629774519680112,2.903608613732002e-15,2.4146295735693164e-14
[352]Lys->Allysine,loop,22,5450,40663,10443021,1.0366995580365532,0.9522300729693427,0.9972155291880442
[352]Lys->Allysine,turn,584,4888,854998,9628686,1.345499607010882,1.2347029333049285e-11,8.251823530700216e-11
[352]Lys->Allysine,unassigned,657,4815,943363,9540321,1.3799178324443764,9.189462822445889e-15,7.354450967305439e-14
[352]Lys->Allysine,ß-bridge,44,5428,60742,10422942,1.3909581744036115,0.03571577902918306,0.07248202214745975
[352]Lys->Allysine,ß-strand,571,4901,1237881,9245803,0.870196123621374,0.0017775048453372187,0.004946016207243509
[352]Lys->Allysine,α-helix,1695,3777,3338963,7144721,0.9602766871145698,0.1701655411516868,0.2691010697091175
[352]Lys->Allysine,π-helix,20,5452,43323,10440361,0.8840384235877411,0.6562981194048685,0.7682389265660841
[374]Dehydro,3₁₀-helix,201,7177,266322,10215456,1.074246197639877,0.33490349383215234,0.46266700203110656
[374]Dehydro,IDR,501,6877,2659733,7822045,0.21425006872597782,2.7753469185478035e-294,3.829978747595969e-292
[374]Dehydro,PPII-helix,237,7141,400648,10081130,0.8350943569163369,0.006894610342076415,0.017027332093959544
[374]Dehydro,bend,495,6883,631288,9850490,1.1221676117102948,0.01417356275926935,0.03213597311226878
[374]Dehydro,loop,39,7339,40646,10441132,1.3650780794917499,0.06408450624977162,0.12043264221985052
[374]Dehydro,turn,1041,6337,854541,9627237,1.8506989607319122,9.319516906326776e-78,3.688794831294924e-76
[374]Dehydro,unassigned,1390,5988,942630,9539148,2.3490990978062762,1.4330030942035178e-191,1.4346889801966986e-189
[374]Dehydro,ß-bridge,114,7264,60672,10421106,2.695594228996473,1.903097973806273e-27,2.8330082373920785e-26
[374]Dehydro,ß-strand,1742,5636,1236710,9245068,2.310571454325526,1.3530956029524948e-216,1.5702059428807815e-214
[374]Dehydro,α-helix,1597,5781,3339061,7142717,0.5909368013378522,6.783550329042797e-79,2.7489530142930574e-77
[374]Dehydro,π-helix,20,7358,43323,10438455,0.6549194867178386,0.06980740373095295,0.1294250557190435
[375]Diphthamide,3₁₀-helix,27,1019,266496,10221614,1.0162916607158512,1.0,1.0
[375]Diphthamide,IDR,147,899,2660087,7828023,0.48118701059671154,5.718519315161698e-17,5.280065031322899e-16
[375]Diphthamide,PPII-helix,22,1024,400863,10087247,0.5406290859112091,0.004822068425797172,0.012323063754814996
[375]Diphthamide,bend,80,966,631703,9856407,1.2921667145195002,0.032024891737225766,0.06614850210771633
[375]Diphthamide,turn,113,933,855469,9632641,1.363759842875255,0.002136698057793702,0.005862428953839142
[375]Diphthamide,unassigned,158,888,943862,9544248,1.7991912697727743,7.597915823032423e-12,5.124829351704564e-11
[375]Diphthamide,ß-bridge,5,1041,60781,10427329,0.8239948745295408,0.8190089516700841,0.9014571474946
[375]Diphthamide,ß-strand,188,858,1238264,9249846,1.6367856799654865,8.646795747340304e-10,5.063135216275183e-09
[375]Diphthamide,α-helix,292,754,3340366,7147744,0.828679204868211,0.006994640767054598,0.01722847841610264
[376]Hydroxyfarnesyl,3₁₀-helix,54,2032,266469,10220601,1.0192947759239135,0.9449730472381527,0.9921461771338623
[376]Hydroxyfarnesyl,IDR,159,1927,2660075,7826995,0.242782055734184,3.2871344701179208e-77,1.2715233791228867e-75
[376]Hydroxyfarnesyl,PPII-helix,65,2021,400820,10086250,0.8093332591986526,0.10424084370490616,0.17975472744250282
[376]Hydroxyfarnesyl,bend,133,1953,631650,9855420,1.0625467179745145,0.5280362060680481,0.6566373278576361
[376]Hydroxyfarnesyl,loop,5,2081,40680,10446390,0.6169972315896459,0.3613552682876269,0.4908433093579736
[376]Hydroxyfarnesyl,turn,154,1932,855428,9631642,0.8974917581726866,0.21051785442302937,0.31998190427604667
[376]Hydroxyfarnesyl,unassigned,346,1740,943674,9543396,2.0109802530432597,1.5025698901568892e-33,2.6547134460695764e-32
[376]Hydroxyfarnesyl,ß-bridge,30,2056,60756,10426314,2.5040314027686943,5.091290716412837e-07,2.3273169559537997e-06
[376]Hydroxyfarnesyl,ß-strand,510,1576,1237942,9249128,2.417767052665359,2.3902458251205198e-71,8.475413321573177e-70
[376]Hydroxyfarnesyl,α-helix,626,1460,3340032,7147038,0.9174807077559949,0.07514027431871077,0.13766280612534526
[376]Hydroxyfarnesyl,π-helix,4,2082,43339,10443731,0.46297341874978487,0.15964967456513746,0.25521954863168184
[377]Diacylglycerol,IDR,6,101,2660228,7828821,0.17482654691534888,4.528677993780855e-06,1.854324766338817e-05
[377]Diacylglycerol,bend,11,96,631772,9857277,1.7877963193208943,0.09940045862524131,0.17298525621693323
[377]Diacylglycerol,turn,6,101,855576,9633473,0.6688891749563747,0.4313580943711308,0.5637397547741914
[377]Diacylglycerol,unassigned,23,84,943997,9545052,2.7685746277341376,1.3763802151358195e-05,5.31603432563048e-05
[377]Diacylglycerol,ß-strand,18,89,1238434,9250615,1.5107069887264113,0.14485313127884777,0.23652705094652918
[377]Diacylglycerol,α-helix,35,72,3340623,7148426,1.0402039696055363,0.930235824687456,0.9834450682980932
[378]Carboxyethyl,3₁₀-helix,201,5526,266322,10217107,1.3954236359452248,3.874323079877488e-06,1.605705653072602e-05
[378]Carboxyethyl,IDR,669,5058,2659565,7823864,0.389097084279333,4.6198817098149844e-125,2.8420621699175075e-123
[378]Carboxyethyl,PPII-helix,234,5493,400651,10082778,1.0720628147106204,0.31350053824704766,0.43843707156653666
[378]Carboxyethyl,bend,469,5258,631314,9852115,1.3919906340769546,6.6952292777747215e-12,4.533931126302086e-11
[378]Carboxyethyl,loop,18,5709,40667,10442762,0.8096283490142907,0.42970614258557993,0.5622961466022478
[378]Carboxyethyl,turn,613,5114,854969,9628460,1.349914347570407,2.2251380411793705e-12,1.545789773913179e-11
[378]Carboxyethyl,unassigned,579,5148,943441,9539988,1.1372949430029842,0.0035788677534336513,0.00941943234486197
[378]Carboxyethyl,ß-bridge,32,5695,60754,10422675,0.9639634533578513,0.9045416600043853,0.9628153766159916
[378]Carboxyethyl,ß-strand,729,4998,1237723,9245706,1.089551830372432,0.032125406897097884,0.0662417902259927
[378]Carboxyethyl,α-helix,2160,3567,3338498,7144931,1.2959777950153368,1.7459836642618084e-21,2.0447230710368793e-20
[378]Carboxyethyl,π-helix,23,5704,43320,10440109,0.9717731696601436,0.9728871043788445,1.0
[379]Hypusine,3₁₀-helix,48,1718,266475,10220915,1.0716460896315794,0.6911604563159945,0.7962605508591779
[379]Hypusine,IDR,222,1544,2660012,7827378,0.4230954840680566,6.378753819099409e-35,1.2018419557314237e-33
[379]Hypusine,PPII-helix,77,1689,400808,10086582,1.1472781375936771,0.26365748803817207,0.3827860085399579
[379]Hypusine,bend,140,1626,631643,9855747,1.3434618963291383,0.0009199771951608388,0.002716832596004189
[379]Hypusine,loop,2,1764,40683,10446707,0.29113730556418094,0.09583349679568803,0.16803771793914254
[379]Hypusine,turn,182,1584,855400,9631990,1.2937876101439931,0.0011290339414625834,0.0032699077170209594
[379]Hypusine,unassigned,229,1537,943791,9543599,1.506600010918052,7.273930375012258e-09,3.976519110793639e-08
[379]Hypusine,ß-bridge,4,1762,60782,10426608,0.38942349225125683,0.07220680474156542,0.13319651192573448
[379]Hypusine,ß-strand,226,1540,1238226,9249164,1.096201215895359,0.2102402804559128,0.3196804264466619
[379]Hypusine,α-helix,625,1141,3340033,7147357,1.1721659195465244,0.0015260470871658195,0.004319288485071328
[379]Hypusine,π-helix,10,1756,43333,10444057,1.3725430181598908,0.4138622947098758,0.5456186100667766
[380]Retinylidene,3₁₀-helix,30,1138,266493,10221495,1.0111314233288982,1.0,1.0
[380]Retinylidene,IDR,144,1024,2660090,7827898,0.4138198919021537,1.893551393318685e-24,2.511291795918235e-23
[380]Retinylidene,PPII-helix,45,1123,400840,10087148,1.0083936378307248,1.0,1.0
[380]Retinylidene,bend,112,1056,631671,9856317,1.6549231396493658,4.1701835415295416e-07,1.9217470363763394e-06
[380]Retinylidene,turn,104,1064,855478,9632510,1.100581819561212,0.3790284039562847,0.5106382666492849
[380]Retinylidene,unassigned,157,1011,943863,9544125,1.5702747730976183,1.4912968288116816e-07,7.224441753237615e-07
[380]Retinylidene,ß-bridge,12,1156,60774,10427214,1.7810408361889412,0.06815962670817707,0.12687679692743423
[380]Retinylidene,ß-strand,140,1028,1238312,9249676,1.0172585761468236,0.8850314090934136,0.9494370621739195
[380]Retinylidene,α-helix,417,751,3340241,7147747,1.1881943622133317,0.005182724009580602,0.013178779279341909
[381]Lys->AminoadipicAcid,3₁₀-helix,106,3414,266417,10219219,1.1909625936492179,0.08537306570374567,0.1525244483846485
[381]Lys->AminoadipicAcid,IDR,441,3079,2659793,7825843,0.4214171374942105,1.9078913852163092e-68,6.582225278996266e-67
[381]Lys->AminoadipicAcid,PPII-helix,160,3360,400725,10084911,1.198412520164345,0.028129950305319312,0.05896203869415452
[381]Lys->AminoadipicAcid,bend,307,3213,631476,9854160,1.4910438306828389,2.1608032164535712e-11,1.4090755074344745e-10
[381]Lys->AminoadipicAcid,loop,14,3506,40671,10444965,1.0255061334701372,1.0,1.0
[381]Lys->AminoadipicAcid,turn,389,3131,855193,9630443,1.3990996934409716,4.262821677614133e-10,2.563718196218818e-09
[381]Lys->AminoadipicAcid,unassigned,396,3124,943624,9542012,1.281814384650463,3.5523017651657455e-06,1.4818670598804162e-05
